--------------------------------------
Executions completed	Unique Outputs
               56950	             2
               57000	             2
               57050	             2
               57100	             2
               57150	             2
               57200	             2
               57250	             2
               57300	             2
               57350	             2
               57400	             2
               57450	             2
               57500	             2
               57550	             2
               57600	             2
               57650	             2
               57700	             2
               57750	             2
               57800	             2
               57850	             2
               57900	             2
               57950	             2
               58000	             2
               58050	             2
               58100	             2
               58150	             2
               58200	             2
               58250	             2
               58300	             2
               58350	             2
               58400	             2
               58450	             2
               58500	             2
               58550	             2
               58600	             2
               58650	             2
               58700	             2
               58750	             2
               58800	             2
               58850	             2
               58900	             2
               58950	             2
               59000	             2
               59050	             2
               59100	             2
               59150	             2
               59200	             2
               59250	             2
               59300	             2
               59350	             2
               59400	             2
               59450	             2
               59500	             2
               59550	             2
               59600	             2
               59650	             2
               59700	             2
               59750	             2
               59800	             2
               59850	             2
               59900	             2
               59950	             2
               60000	             2
               60050	             2
               60100	             2
               60150	             2
               60200	             2
               60250	             2
               60300	             2
               60350	             2
               60400	             2
               60450	             2
               60500	             2
               60550	             2
               60600	             2
               60650	             2
               60700	             2
               60750	             2
               60800	             2
               60850	             2
               60900	             2
               60950	             2
               61000	             2
               61050	             2
               61100	             2
               61150	             2
               61200	             2
               61250	             2
               61300	             2
               61350	             2
               61400	             2
               61450	             2
               61500	             2
               61550	             2
               61600	             2
               61650	             2
               61700	             2
               61750	             2
               61800	             2
               61850	             2
               61900	             2
               61950	             2
               62000	             2
               62050	             2
               62100	             2
               62150	             2
               62200	             2
               62250	             2
               62300	             2
               62350	             2
               62400	             2
